0988BAEB		FinUSB Suite	2010-07-24 02:00:00	2014-03-05 01:00:00		13080	Yes
0988BAEB		FinFly USB	2010-07-24 02:00:00	2014-03-05 01:00:00		4620	Yes
0988BAEB		FinUSB Suite	2010-07-24 02:00:00	2015-05-17 02:00:00		13080	
0988BAEB		FinSpy	2010-07-24 02:00:00	2015-05-17 02:00:00	Base license + 60 targets + 10 agents	512400	
0DF6972B	Pakistan	FinSpy	2010-04-20 00:00:00	2013-04-30 00:00:00	Base license + 35 targets + 5 agents	396900	
0DF6972B	Pakistan	FinFly USB	2010-04-20 00:00:00	2013-04-30 00:00:00		4620	
0DF6972B	Pakistan	FinIntrusion Kit	2010-06-08 02:00:00	2013-06-10 02:00:00		30600	
DE8E0FCE		FinSpy	2010-04-29 00:00:00	2011-04-30 00:00:00	Base license + 30 targets + 3 agents	307200	Yes
DE8E0FCE		FinFly USB	2010-04-29 00:00:00	2011-04-30 00:00:00		4620	Yes
DE8E0FCE		FinSpy	2010-04-29 02:00:00	2012-04-30 02:00:00	Base license + 30 targets + 3 agents	307200	Yes
DE8E0FCE		FinFly USB	2010-04-29 02:00:00	2012-04-30 02:00:00		4620	Yes
DE8E0FCE		FinFly USB	2010-04-29 02:00:00	2012-07-31 02:00:00		4620	
DE8E0FCE		FinSpy	2010-04-29 02:00:00	2012-07-31 02:00:00	Base license + 30 targets + 3 agents	307200	
9145EC2C		FinUSB Suite	2011-04-12 02:00:00	2012-04-13 02:00:00		13080	Yes
9145EC2C		FinUSB Suite	2011-03-12 01:00:00	2013-03-13 01:00:00		13080	Yes
9145EC2C		FinUSB Suite	2011-03-12 01:00:00	2014-03-13 01:00:00		13080	Yes
9145EC2C		FinUSB Suite	2014-04-10 02:00:00	2016-04-12 02:00:00		13080	
9145EC2C		FinUSB Suite	2014-04-10 02:00:00	2016-04-12 02:00:00		13080	
73DAAD57		FinSpy	2010-06-15 00:00:00	2011-06-30 00:00:00	Base license + 30 targets + 3 agents	307200	Yes
73DAAD57		FinFly USB	2010-06-15 00:00:00	2011-06-30 00:00:00		4620	Yes
73DAAD57		FinSpy	2012-02-10 01:00:00	2013-02-11 01:00:00	Base license + 100 targets + 2 agents	514800	
73DAAD57		FinFly USB	2012-02-10 01:00:00	2013-02-11 01:00:00		4620	
73DAAD57		FinUSB Suite	2012-02-10 01:00:00	2013-02-11 01:00:00		13080	
9772CC62		FinSpy	2011-01-09 00:00:00	2012-01-16 00:00:00	Base license + 30 targets + 3 agents	307200	Yes
9772CC62		FinFly USB	2011-01-09 00:00:00	2012-01-16 00:00:00		4620	Yes
9772CC62		FinSpy	2011-02-12 00:00:00	2012-02-13 00:00:00	Base license + 30 targets + 3 agents	307200	Yes
9772CC62		FinFly USB	2011-02-12 00:00:00	2012-02-13 00:00:00		4620	Yes
9772CC62		FinUSB Suite	2011-03-05 00:00:00	2012-03-07 00:00:00		13080	Yes
9772CC62		FinFireWire	2011-03-06 01:00:00	2012-03-08 01:00:00		13080	Yes
9772CC62		FinFly Web	2011-03-06 01:00:00	2012-03-08 01:00:00		36600	Yes
9772CC62		FinFly LAN	2011-03-07 01:00:00	2012-03-09 01:00:00		32580	Yes
9772CC62		FinUSB Suite	2011-01-09 01:00:00	2012-12-31 01:00:00		13080	
9772CC62		FinUSB Suite	2011-01-09 01:00:00	2012-12-31 01:00:00		13080	
9772CC62		FinFireWire	2011-01-09 01:00:00	2012-12-31 01:00:00		13080	
9772CC62		FinIntrusion Kit	2011-01-09 01:00:00	2012-12-31 01:00:00		30600	
9772CC62		FinIntrusion Kit	2011-01-09 01:00:00	2012-12-31 01:00:00		30600	
9772CC62		FinSpy	2011-01-09 01:00:00	2012-12-31 01:00:00	Base license + 30 targets + 3 agents	307200	Yes
9772CC62		FinSpy	2011-01-09 01:00:00	2012-12-31 01:00:00	Base license + 30 targets + 3 agents	307200	
9772CC62		FinFly USB	2011-01-09 01:00:00	2012-12-31 01:00:00		4620	Yes
9772CC62		FinFly USB	2011-01-09 01:00:00	2012-12-31 01:00:00		4620	Yes
9772CC62		FinFly LAN	2011-01-09 01:00:00	2012-12-31 01:00:00		32580	
9772CC62		FinFly LAN	2011-01-09 01:00:00	2012-12-31 01:00:00		32580	
9772CC62		FinFly Web	2011-01-09 01:00:00	2012-12-31 01:00:00		36600	
9772CC62		FinFly Web	2011-01-09 01:00:00	2012-12-31 01:00:00		36600	
9772CC62		FinSpy	2012-10-15 02:00:00	2014-10-22 02:00:00	Base license + 30 targets + 30 mobile targets + 3 agents	432600	
9772CC62		FinFly USB	2012-10-15 02:00:00	2014-10-22 02:00:00		4620	
9772CC62		FinSpy Mobile	2012-10-15 02:00:00	2014-10-22 02:00:00	Base license + 30 targets + 30 mobile targets + 3 agents	432600	
